Overall#,Team,Player,Seasons,GP,G,A,TP,PIM,Draft Year,link,playername,position,is_fwd,is_def,is_goalie
98,Nashville Predators,Craig Smith (F),12,802,192,209,401,316,2009,https://www.eliteprospects.com/player/27038/craig-smith,Craig Smith ,F,1,0,0
99,Edmonton Oilers,Kyle Bigos (D),,,,,,,2009,https://www.eliteprospects.com/player/38020/kyle-bigos,Kyle Bigos ,D,0,1,0
100,Ottawa Senators,Chris Wideman (D),6,259,20,56,76,196,2009,https://www.eliteprospects.com/player/38081/chris-wideman,Chris Wideman ,D,0,1,0
101,Edmonton Oilers,Toni Rajala (F),,,,,,,2009,https://www.eliteprospects.com/player/16035/toni-rajala,Toni Rajala ,F,1,0,0
102,Nashville Predators,Mattias Ekholm (D),12,686,58,200,258,331,2009,https://www.eliteprospects.com/player/8373/mattias-ekholm,Mattias Ekholm ,D,0,1,0
103,Minnesota Wild,Kris Foucault (F),1,1,0,0,0,0,2009,https://www.eliteprospects.com/player/32805/kris-foucault,Kris Foucault ,F,1,0,0
104,Buffalo Sabres,Marcus Foligno (F),12,698,112,147,259,689,2009,https://www.eliteprospects.com/player/18601/marcus-foligno,Marcus Foligno ,F,1,0,0
105,Phoenix Coyotes,Justin Weller (D),,,,,,,2009,https://www.eliteprospects.com/player/24531/justin-weller,Justin Weller ,D,0,1,0
106,Anaheim Ducks,Sami Vatanen (D),9,473,47,153,200,212,2009,https://www.eliteprospects.com/player/16044/sami-vatanen,Sami Vatanen ,D,0,1,0
107,Florida Panthers,Garrett Wilson (F),4,84,2,6,8,42,2009,https://www.eliteprospects.com/player/23809/garrett-wilson,Garrett Wilson ,F,1,0,0
108,St. Louis Blues,Tyler Shattock (F),,,,,,,2009,https://www.eliteprospects.com/player/18880/tyler-shattock,Tyler Shattock ,F,1,0,0
109,Montréal Canadiens,Alexander Avtsin (F),,,,,,,2009,https://www.eliteprospects.com/player/38656/alexander-avtsin,Alexander Avtsin ,F,1,0,0
110,Nashville Predators,Nick Oliver (F),,,,,,,2009,https://www.eliteprospects.com/player/37916/nick-oliver,Nick Oliver ,F,1,0,0
111,Calgary Flames,Henrik Björklund (F),,,,,,,2009,https://www.eliteprospects.com/player/7101/henrik-bjorklund,Henrik Björklund ,F,1,0,0
112,Boston Bruins,Lane MacDermid (F),3,21,2,2,4,36,2009,https://www.eliteprospects.com/player/23003/lane-macdermid,Lane MacDermid ,F,1,0,0
113,Vancouver Canucks,Jeremy Price (D),,,,,,,2009,https://www.eliteprospects.com/player/38058/jeremy-price,Jeremy Price ,D,0,1,0
114,New Jersey Devils,Seth Helgeson (D),3,50,1,3,4,50,2009,https://www.eliteprospects.com/player/33895/seth-helgeson,Seth Helgeson ,D,0,1,0
115,Washington Capitals,Patrick Wey (D),1,9,0,3,3,5,2009,https://www.eliteprospects.com/player/31602/patrick-wey,Patrick Wey ,D,0,1,0
116,Minnesota Wild,Alexander Fällström (F),,,,,,,2009,https://www.eliteprospects.com/player/7054/alexander-fallstrom,Alexander Fällström ,F,1,0,0
117,Atlanta Thrashers,Edward Pasquale (G),2,3,-,-,-,-,2009,https://www.eliteprospects.com/player/11248/edward-pasquale,Edward Pasquale ,G,0,0,1
118,Toronto Maple Leafs,No selection was made,,,,,,,2009,no selection was made,No selection was made,F,1,0,0
119,Chicago Blackhawks,Byron Froese (F),4,116,6,11,17,49,2009,https://www.eliteprospects.com/player/31081/byron-froese,Byron Froese ,F,1,0,0
120,Atlanta Thrashers,Ben Chiarot (D),10,515,33,91,124,367,2009,https://www.eliteprospects.com/player/33875/ben-chiarot,Ben Chiarot ,D,0,1,0
121,Pittsburgh Penguins,Nick Petersen (F),,,,,,,2009,https://www.eliteprospects.com/player/23202/nick-petersen,Nick Petersen ,F,1,0,0
122,New York Islanders,Anton Klementyev (D),1,1,0,0,0,0,2009,https://www.eliteprospects.com/player/17575/anton-klementyev,Anton Klementyev ,D,0,1,0
123,Pittsburgh Penguins,Alex Velischek (D),,,,,,,2009,https://www.eliteprospects.com/player/38064/alex-velischek,Alex Velischek ,D,0,1,0
124,Colorado Avalanche,Kieran Millan (G),,,,,,,2009,https://www.eliteprospects.com/player/18744/kieran-millan,Kieran Millan ,G,0,0,1
125,Atlanta Thrashers,Cody Sol (D),,,,,,,2009,https://www.eliteprospects.com/player/23108/cody-sol,Cody Sol ,D,0,1,0
126,Los Angeles Kings,David Kolomatis (D),,,,,,,2009,https://www.eliteprospects.com/player/14642/david-kolomatis,David Kolomatis ,D,0,1,0
127,New York Rangers,Roman Horák (F),3,84,6,13,19,16,2009,https://www.eliteprospects.com/player/18089/roman-horak,Roman Horák ,F,1,0,0
128,Toronto Maple Leafs,Eric Knodel (D),,,,,,,2009,https://www.eliteprospects.com/player/38031/eric-knodel,Eric Knodel ,D,0,1,0
129,Dallas Stars,Tomas Vincour (F),4,95,7,10,17,12,2009,https://www.eliteprospects.com/player/12565/tomas-vincour,Tomas Vincour ,F,1,0,0
130,Ottawa Senators,Mike Hoffman (F),12,628,209,229,438,227,2009,https://www.eliteprospects.com/player/18800/mike-hoffman,Mike Hoffman ,F,1,0,0
131,Carolina Hurricanes,Matt Kennedy (F),,,,,,,2009,https://www.eliteprospects.com/player/30030/matt-kennedy,Matt Kennedy ,F,1,0,0
132,Nashville Predators,Gabriel Bourque (F),9,413,40,63,103,75,2009,https://www.eliteprospects.com/player/28421/gabriel-bourque,Gabriel Bourque ,F,1,0,0
133,Edmonton Oilers,Olivier Roy (G),,,,,,,2009,https://www.eliteprospects.com/player/23121/olivier-roy,Olivier Roy ,G,0,0,1
134,Buffalo Sabres,Mark Adams (D),,,,,,,2009,https://www.eliteprospects.com/player/40881/mark-adams,Mark Adams ,D,0,1,0
135,Florida Panthers,Corban Knight (F),4,52,4,8,12,4,2009,https://www.eliteprospects.com/player/38063/corban-knight,Corban Knight ,F,1,0,0
136,Anaheim Ducks,Radoslav Illo (F),,,,,,,2009,https://www.eliteprospects.com/player/27025/radoslav-illo,Radoslav Illo ,F,1,0,0
137,Columbus Blue Jackets,Thomas Larkin (D),,,,,,,2009,https://www.eliteprospects.com/player/38061/thomas-larkin,Thomas Larkin ,D,0,1,0
138,Florida Panthers,Wade Megan (F),3,15,1,1,2,2,2009,https://www.eliteprospects.com/player/38054/wade-megan,Wade Megan ,F,1,0,0
139,Montréal Canadiens,Gabriel Dumont (F),7,90,4,5,9,48,2009,https://www.eliteprospects.com/player/36736/gabriel-dumont,Gabriel Dumont ,F,1,0,0
140,New York Rangers,Scott Stajcer (G),,,,,,,2009,https://www.eliteprospects.com/player/23416/scott-stajcer,Scott Stajcer ,G,0,0,1
141,Calgary Flames,Spencer Bennett (F),,,,,,,2009,https://www.eliteprospects.com/player/38046/spencer-bennett,Spencer Bennett ,F,1,0,0
142,Philadelphia Flyers,Nicola Riopel (G),,,,,,,2009,https://www.eliteprospects.com/player/15628/nicola-riopel,Nicola Riopel ,G,0,0,1
143,Vancouver Canucks,Peter Andersson (D),,,,,,,2009,https://www.eliteprospects.com/player/10071/peter-andersson,Peter Andersson ,D,0,1,0
144,New Jersey Devils,Derek Rodwell (F),,,,,,,2009,https://www.eliteprospects.com/player/40882/derek-rodwell,Derek Rodwell ,F,1,0,0
145,Washington Capitals,Brett Flemming (D),,,,,,,2009,https://www.eliteprospects.com/player/15383/brett-flemming,Brett Flemming ,D,0,1,0
146,Ottawa Senators,Jeff Costello (F),,,,,,,2009,https://www.eliteprospects.com/player/33899/jeff-costello,Jeff Costello ,F,1,0,0
147,San Jose Sharks,Phil Varone (F),5,97,8,9,17,26,2009,https://www.eliteprospects.com/player/15485/phil-varone,Phil Varone ,F,1,0,0
148,Tampa Bay Lightning,Michael Zador (G),,,,,,,2009,https://www.eliteprospects.com/player/23112/michael-zador,Michael Zador ,G,0,0,1
149,Chicago Blackhawks,Marcus Krüger (F),9,520,38,85,123,234,2009,https://www.eliteprospects.com/player/8311/marcus-kruger,Marcus Krüger ,F,1,0,0
150,Detroit Red Wings,Nick Jensen (D),7,435,14,88,102,118,2009,https://www.eliteprospects.com/player/37773/nick-jensen,Nick Jensen ,D,0,1,0
151,Pittsburgh Penguins,Andy Bathgate (F),,,,,,,2009,https://www.eliteprospects.com/player/33614/andy-bathgate,Andy Bathgate ,F,1,0,0
152,New York Islanders,Anders Lee (F),11,623,220,166,386,379,2009,https://www.eliteprospects.com/player/19068/anders-lee,Anders Lee ,F,1,0,0
153,Philadelphia Flyers,David Labrecque (F),,,,,,,2009,https://www.eliteprospects.com/player/23201/david-labrecque,David Labrecque ,F,1,0,0
154,Colorado Avalanche,Brandon Maxwell (G),,,,,,,2009,https://www.eliteprospects.com/player/17492/brandon-maxwell,Brandon Maxwell ,G,0,0,1
155,Atlanta Thrashers,Jimmy Bubnick (F),,,,,,,2009,https://www.eliteprospects.com/player/23159/jimmy-bubnick,Jimmy Bubnick ,F,1,0,0
156,Los Angeles Kings,Michael Pelech (F),,,,,,,2009,https://www.eliteprospects.com/player/15707/michael-pelech,Michael Pelech ,F,1,0,0
157,Phoenix Coyotes,Evan Bloodoff (F),,,,,,,2009,https://www.eliteprospects.com/player/30440/evan-bloodoff,Evan Bloodoff ,F,1,0,0
158,Toronto Maple Leafs,Jerry D'Amigo (F),2,31,1,2,3,2,2009,https://www.eliteprospects.com/player/31274/jerry-d-amigo,Jerry D'Amigo ,F,1,0,0
159,Dallas Stars,Curtis McKenzie (F),4,99,10,13,23,131,2009,https://www.eliteprospects.com/player/19277/curtis-mckenzie,Curtis McKenzie ,F,1,0,0
160,Ottawa Senators,Corey Cowick (F),,,,,,,2009,https://www.eliteprospects.com/player/23812/corey-cowick,Corey Cowick ,F,1,0,0
161,Minnesota Wild,Darcy Kuemper (G),11,319,-,-,-,-,2009,https://www.eliteprospects.com/player/23162/darcy-kuemper,Darcy Kuemper ,G,0,0,1
162,Tampa Bay Lightning,Jaroslav Janus (G),,,,,,,2009,https://www.eliteprospects.com/player/11876/jaroslav-janus,Jaroslav Janus ,G,0,0,1
163,Minnesota Wild,Jere Sallinen (F),,,,,,,2009,https://www.eliteprospects.com/player/15136/jere-sallinen,Jere Sallinen ,F,1,0,0
164,Buffalo Sabres,Connor Knapp (G),1,2,-,-,-,-,2009,https://www.eliteprospects.com/player/19212/connor-knapp,Connor Knapp ,G,0,0,1
165,Florida Panthers,Scott Timmins (F),2,24,1,0,1,12,2009,https://www.eliteprospects.com/player/18618/scott-timmins,Scott Timmins ,F,1,0,0
166,Anaheim Ducks,Scott Valentine (D),,,,,,,2009,https://www.eliteprospects.com/player/30688/scott-valentine,Scott Valentine ,D,0,1,0
167,Columbus Blue Jackets,Anton Blomqvist (D),,,,,,,2009,https://www.eliteprospects.com/player/7234/anton-blomqvist,Anton Blomqvist ,D,0,1,0
168,St. Louis Blues,David Shields (D),,,,,,,2009,https://www.eliteprospects.com/player/37634/david-shields,David Shields ,D,0,1,0
169,Montréal Canadiens,Dustin Walsh (F),,,,,,,2009,https://www.eliteprospects.com/player/38042/dustin-walsh,Dustin Walsh ,F,1,0,0
170,New York Rangers,Daniel Maggio (D),,,,,,,2009,https://www.eliteprospects.com/player/37729/daniel-maggio,Daniel Maggio ,D,0,1,0
171,Calgary Flames,Joni Ortio (G),3,37,-,-,-,-,2009,https://www.eliteprospects.com/player/16050/joni-ortio,Joni Ortio ,G,0,0,1
172,Philadelphia Flyers,Eric Wellwood (F),3,31,5,5,10,4,2009,https://www.eliteprospects.com/player/23008/eric-wellwood,Eric Wellwood ,F,1,0,0
173,Vancouver Canucks,Joe Cannata (G),1,0,-,-,-,-,2009,https://www.eliteprospects.com/player/17491/joe-cannata,Joe Cannata ,G,0,0,1
174,New Jersey Devils,Ashton Bernard (F),,,,,,,2009,https://www.eliteprospects.com/player/18872/ashton-bernard,Ashton Bernard ,F,1,0,0
175,Washington Capitals,Garrett Mitchell (F),1,1,0,0,0,0,2009,https://www.eliteprospects.com/player/21032/garrett-mitchell,Garrett Mitchell ,F,1,0,0
176,Boston Bruins,Tyler Randell (F),1,27,6,0,6,47,2009,https://www.eliteprospects.com/player/31565/tyler-randell,Tyler Randell ,F,1,0,0
177,Chicago Blackhawks,David Pacan (F),,,,,,,2009,https://www.eliteprospects.com/player/38052/david-pacan,David Pacan ,F,1,0,0
178,Carolina Hurricanes,Rasmus Rissanen (D),1,6,0,0,0,4,2009,https://www.eliteprospects.com/player/17287/rasmus-rissanen,Rasmus Rissanen ,D,0,1,0
179,Los Angeles Kings,Brandon Kozun (F),1,20,2,2,4,6,2009,https://www.eliteprospects.com/player/23151/brandon-kozun,Brandon Kozun ,F,1,0,0
180,Detroit Red Wings,Mitch Callahan (F),2,5,0,0,0,0,2009,https://www.eliteprospects.com/player/36708/mitch-callahan,Mitch Callahan ,F,1,0,0
181,Pittsburgh Penguins,Viktor Ekbom (D),,,,,,,2009,https://www.eliteprospects.com/player/4996/viktor-ekbom,Viktor Ekbom ,D,0,1,0
182,Minnesota Wild,Erik Haula (F),10,560,113,139,252,257,2009,https://www.eliteprospects.com/player/16042/erik-haula,Erik Haula ,F,1,0,0
183,Tampa Bay Lightning,Kirill Gotovets (D),,,,,,,2009,https://www.eliteprospects.com/player/17654/kirill-gotovets,Kirill Gotovets ,D,0,1,0
184,Colorado Avalanche,Gus Young (D),,,,,,,2009,https://www.eliteprospects.com/player/38049/gus-young,Gus Young ,D,0,1,0
185,Atlanta Thrashers,Levko Koper (F),,,,,,,2009,https://www.eliteprospects.com/player/18603/levko-koper,Levko Koper ,F,1,0,0
186,Los Angeles Kings,Jordan Nolan (F),8,375,24,28,52,347,2009,https://www.eliteprospects.com/player/23805/jordan-nolan,Jordan Nolan ,F,1,0,0
187,Vancouver Canucks,Steven Anthony (F),,,,,,,2009,https://www.eliteprospects.com/player/33846/steven-anthony,Steven Anthony ,F,1,0,0
188,Toronto Maple Leafs,Barron Smith (D),,,,,,,2009,https://www.eliteprospects.com/player/31574/barron-smith,Barron Smith ,D,0,1,0
189,San Jose Sharks,Marek Viedensky (F),,,,,,,2009,https://www.eliteprospects.com/player/17752/marek-viedensky,Marek Viedensky ,F,1,0,0
190,Ottawa Senators,Brad Peltz (F),,,,,,,2009,https://www.eliteprospects.com/player/40883/brad-peltz,Brad Peltz ,F,1,0,0
191,Ottawa Senators,Michael Sdao (D),,,,,,,2009,https://www.eliteprospects.com/player/33912/michael-sdao,Michael Sdao ,D,0,1,0
192,Nashville Predators,Cam Reid (F),,,,,,,2009,https://www.eliteprospects.com/player/40884/cam-reid,Cam Reid ,F,1,0,0
193,Minnesota Wild,Anthony Hamburg (F),,,,,,,2009,https://www.eliteprospects.com/player/40885/anthony-hamburg,Anthony Hamburg ,F,1,0,0
194,Buffalo Sabres,Maxime Legault (F),,,,,,,2009,https://www.eliteprospects.com/player/36718/maxime-legault,Maxime Legault ,F,1,0,0
195,Chicago Blackhawks,Paul Phillips (D),,,,,,,2009,https://www.eliteprospects.com/player/37788/paul-phillips,Paul Phillips ,D,0,1,0
196,Philadelphia Flyers,Oliver Lauridsen (D),2,16,2,1,3,44,2009,https://www.eliteprospects.com/player/6660/oliver-lauridsen,Oliver Lauridsen ,D,0,1,0
197,Columbus Blue Jackets,Kyle Neuber (F),,,,,,,2009,https://www.eliteprospects.com/player/23046/kyle-neuber,Kyle Neuber ,F,1,0,0
198,Los Angeles Kings,Nic Dowd (F),8,399,49,61,110,194,2009,https://www.eliteprospects.com/player/39372/nic-dowd,Nic Dowd ,F,1,0,0
199,Montréal Canadiens,Michael Cichy (F),,,,,,,2009,https://www.eliteprospects.com/player/16691/michael-cichy,Michael Cichy ,F,1,0,0
200,New York Rangers,Mikhail Pashnin (D),,,,,,,2009,https://www.eliteprospects.com/player/29170/mikhail-pashnin,Mikhail Pashnin ,D,0,1,0
201,Calgary Flames,Gaelan Patterson (D),,,,,,,2009,https://www.eliteprospects.com/player/32769/gaelan-patterson,Gaelan Patterson ,D,0,1,0
202,St. Louis Blues,Maxwell Tardy (F),,,,,,,2009,https://www.eliteprospects.com/player/38044/maxwell-tardy,Maxwell Tardy ,F,1,0,0
203,Atlanta Thrashers,Jordan Samuels-Thomas (F),,,,,,,2009,https://www.eliteprospects.com/player/19154/jordan-samuels-thomas,Jordan Samuels-Thomas ,F,1,0,0
204,New Jersey Devils,Curtis Gedig (D),,,,,,,2009,https://www.eliteprospects.com/player/38056/curtis-gedig,Curtis Gedig ,D,0,1,0
205,Washington Capitals,Benjamin Casavant (F),,,,,,,2009,https://www.eliteprospects.com/player/32873/benjamin-casavant,Benjamin Casavant ,F,1,0,0
206,Boston Bruins,Ben Sexton (F),1,2,0,0,0,0,2009,https://www.eliteprospects.com/player/33901/ben-sexton,Ben Sexton ,F,1,0,0
207,San Jose Sharks,Dominik Bielke (D),,,,,,,2009,https://www.eliteprospects.com/player/17622/dominik-bielke,Dominik Bielke ,D,0,1,0
208,Carolina Hurricanes,Tommi Kivistö (D),,,,,,,2009,https://www.eliteprospects.com/player/16045/tommi-kivisto,Tommi Kivistö ,D,0,1,0
209,Chicago Blackhawks,David Gilbert (F),,,,,,,2009,https://www.eliteprospects.com/player/37467/david-gilbert,David Gilbert ,F,1,0,0
210,Detroit Red Wings,Adam Almquist (D),1,2,1,0,1,0,2009,https://www.eliteprospects.com/player/10378/adam-almquist,Adam Almquist ,D,0,1,0
211,Montréal Canadiens,Petteri Similä (G),,,,,,,2009,https://www.eliteprospects.com/player/37317/petteri-simila,Petteri Similä ,G,0,0,1
1,Edmonton Oilers,Taylor Hall (F),13,786,259,418,677,430,2010,https://www.eliteprospects.com/player/14360/taylor-hall,Taylor Hall ,F,1,0,0
2,Boston Bruins,Tyler Seguin (F),13,852,310,396,706,265,2010,https://www.eliteprospects.com/player/23807/tyler-seguin,Tyler Seguin ,F,1,0,0
3,Florida Panthers,Erik Gudbranson (D),12,665,28,72,100,725,2010,https://www.eliteprospects.com/player/31282/erik-gudbranson,Erik Gudbranson ,D,0,1,0
4,Columbus Blue Jackets,Ryan Johansen (F),12,811,184,357,541,496,2010,https://www.eliteprospects.com/player/45512/ryan-johansen,Ryan Johansen ,F,1,0,0
5,New York Islanders,Nino Niederreiter (F),12,756,190,190,380,358,2010,https://www.eliteprospects.com/player/17679/nino-niederreiter,Nino Niederreiter ,F,1,0,0
6,Tampa Bay Lightning,Brett Connolly (F),11,536,101,94,195,241,2010,https://www.eliteprospects.com/player/23297/brett-connolly,Brett Connolly ,F,1,0,0
7,Carolina Hurricanes,Jeff Skinner (F),13,879,310,263,573,386,2010,https://www.eliteprospects.com/player/23668/jeff-skinner,Jeff Skinner ,F,1,0,0
8,Atlanta Thrashers,Alexander Burmistrov (F),6,348,37,64,101,139,2010,https://www.eliteprospects.com/player/22927/alexander-burmistrov,Alexander Burmistrov ,F,1,0,0
9,Minnesota Wild,Mikael Granlund (F),11,695,139,322,461,201,2010,https://www.eliteprospects.com/player/16037/mikael-granlund,Mikael Granlund ,F,1,0,0
10,New York Rangers,Dylan McIlrath (D),6,66,3,2,5,121,2010,https://www.eliteprospects.com/player/37170/dylan-mcilrath,Dylan McIlrath ,D,0,1,0
11,Dallas Stars,Jack Campbell (G),9,148,-,-,-,-,2010,https://www.eliteprospects.com/player/20709/jack-campbell,Jack Campbell ,G,0,0,1
12,Anaheim Ducks,Cam Fowler (D),13,838,84,296,380,221,2010,https://www.eliteprospects.com/player/31261/cam-fowler,Cam Fowler ,D,0,1,0
13,Phoenix Coyotes,Brandon Gormley (D),3,58,2,3,5,20,2010,https://www.eliteprospects.com/player/19428/brandon-gormley,Brandon Gormley ,D,0,1,0
14,St. Louis Blues,Jaden Schwartz (F),12,622,170,253,423,175,2010,https://www.eliteprospects.com/player/33907/jaden-schwartz,Jaden Schwartz ,F,1,0,0
15,Los Angeles Kings,Derek Forbort (D),8,421,13,70,83,265,2010,https://www.eliteprospects.com/player/31265/derek-forbort,Derek Forbort ,D,0,1,0
16,St. Louis Blues,Vladimir Tarasenko (F),11,631,259,285,544,185,2010,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,Vladimir Tarasenko ,F,1,0,0
17,Colorado Avalanche,Joey Hishon (F),2,13,1,1,2,0,2010,https://www.eliteprospects.com/player/15388/joey-hishon,Joey Hishon ,F,1,0,0
18,Nashville Predators,Austin Watson (F),9,433,50,56,106,516,2010,https://www.eliteprospects.com/player/33753/austin-watson,Austin Watson ,F,1,0,0
19,Florida Panthers,Nick Bjugstad (F),11,564,115,132,247,239,2010,https://www.eliteprospects.com/player/40265/nick-bjugstad,Nick Bjugstad ,F,1,0,0
20,Pittsburgh Penguins,Beau Bennett (F),6,200,24,40,64,52,2010,https://www.eliteprospects.com/player/46980/beau-bennett,Beau Bennett ,F,1,0,0
21,Detroit Red Wings,Riley Sheahan (F),12,637,74,120,194,97,2010,https://www.eliteprospects.com/player/33929/riley-sheahan,Riley Sheahan ,F,1,0,0
22,Montréal Canadiens,Jarred Tinordi (D),8,129,4,14,18,145,2010,https://www.eliteprospects.com/player/20706/jarred-tinordi,Jarred Tinordi ,D,0,1,0
23,Buffalo Sabres,Mark Pysyk (D),11,521,28,76,104,162,2010,https://www.eliteprospects.com/player/23154/mark-pysyk,Mark Pysyk ,D,0,1,0
24,Chicago Blackhawks,Kevin Hayes (F),9,580,146,214,360,195,2010,https://www.eliteprospects.com/player/40243/kevin-hayes,Kevin Hayes ,F,1,0,0
25,Florida Panthers,Quinton Howden (F),4,97,10,7,17,30,2010,https://www.eliteprospects.com/player/31281/quinton-howden,Quinton Howden ,F,1,0,0
26,Washington Capitals,Yevgeni Kuznetsov (F),10,626,156,360,516,328,2010,https://www.eliteprospects.com/player/34777/yevgeni-kuznetsov,Yevgeni Kuznetsov ,F,1,0,0
27,Phoenix Coyotes,Mark Visentin (G),1,1,-,-,-,-,2010,https://www.eliteprospects.com/player/30034/mark-visentin,Mark Visentin ,G,0,0,1
28,San Jose Sharks,Charlie Coyle (F),11,728,137,220,357,273,2010,https://www.eliteprospects.com/player/60251/charlie-coyle,Charlie Coyle ,F,1,0,0
29,Anaheim Ducks,Emerson Etem (F),5,173,22,24,46,30,2010,https://www.eliteprospects.com/player/20718/emerson-etem,Emerson Etem ,F,1,0,0
30,New York Islanders,Brock Nelson (F),11,703,217,196,413,264,2010,https://www.eliteprospects.com/player/74997/brock-nelson,Brock Nelson ,F,1,0,0
31,Edmonton Oilers,Tyler Pitlick (F),9,343,49,42,91,86,2010,https://www.eliteprospects.com/player/40064/tyler-pitlick,Tyler Pitlick ,F,1,0,0
32,Boston Bruins,Jared Knight (F),,,,,,,2010,https://www.eliteprospects.com/player/23111/jared-knight,Jared Knight ,F,1,0,0
33,Florida Panthers,John McFarland (F),1,3,0,0,0,0,2010,https://www.eliteprospects.com/player/22106/john-mcfarland,John McFarland ,F,1,0,0
34,Columbus Blue Jackets,Dalton Smith (F),1,1,0,0,0,2,2010,https://www.eliteprospects.com/player/30923/dalton-smith,Dalton Smith ,F,1,0,0
35,Chicago Blackhawks,Ludvig Rensfeldt (F),,,,,,,2010,https://www.eliteprospects.com/player/13161/ludvig-rensfeldt,Ludvig Rensfeldt ,F,1,0,0
